periodo;ss;id_aforo;paradero
4;216R;61_PM_SP;L-23-36-30-NS
4;216R;62_PM_NP;L-23-14-35-OP
4;216yI;118_PM_NP;L-19-21-25-SN
4;217eI;147_PM_NP;L-30-51-40-SN
4;217eI;114_PM_NP;T-30-248-SN-28
4;217eR;165_PM_SP;T-20-188-NS-13
4;217eR;151_PM_SO;L-30-4-35-NS
4;217eR;145_PM_SP;T-30-252-NS-13
4;219eI;71_PM_SO;I-26-228-SN-25
4;219eI;122_PM_SO;I-26-228-SN-25
4;219eI;118_PM_NP;E-19-12-SN-7
4;219eR;395_PM_SP;T-3-13-NS-5
4;219eR;396_PM_SP;T-3-13-NS-10
4;219eR;132_PM_SO;T-17-12-NS-55
4;219eR;133_PM_SO;L-18-16-5-NS
4;219eR;158_PM_NP;E-18-12-NS-5
4;219eR;11_PM_NP;T-26-12-OP-15
4;221eI;98_PM_NP;T-34-236-SN-4
4;221eI;516_PM_NP;E-33-134-SN-100
4;221eR;255_PM_SP;T-20-68-NS-6
4;221eR;23_PM_SO;T-20-68-NS-6
4;221eR;251_PM_NO;T-20-53-PO-80
4;221eR;153_PM_NO;T-20-53-PO-80
4;221eR;515_PM_SO;T-33-134-NS-5
4;221eR;97_PM_NO;E-34-270-NS-65
4;223I;395_PM_SP;T-3-13-NS-5
4;223I;396_PM_SP;T-3-13-NS-10
4;223I;128_PM_SP;T-3-13-NS-20
4;223I;355_PM_SP;T-4-16-NS-2
4;223I;356_PM_NP;E-4-296-OP-5
4;223I;459_PM_NP;L-2-8-55-OP
4;223I;138_PM_SO;L-2-8-15-OP
4;223I;142_PM_SP;T-25-228-NS-30
4;223I;79_PM_SP;T-25-228-NS-55
4;223I;105_PM_NP;T-26-231-OP-15
4;223I;40_PM_NP;L-29-1-15-OP
4;223R;39_PM_SO;T-29-239-SN-15
4;223R;90_PM_SO;T-27-232-PO-10
4;223R;69_PM_NP;T-26-228-SN-10
4;223R;500_PM_NO;T-25-228-SN-30
4;223R;372_PM_NP;T-4-22-SN-15
4;223R;370_PM_NP;T-1-3-SN-38
4;223R;363_PM_NP;T-2-3-SN-25
4;223R;357_PM_SO;L-4-18-20-PO
4;223R;488_PM_NO;T-4-16-SN-15
4;224IPM;41_PM_SP;T-18-154-NS-20
4;224IPM;5_PM_SO;T-31-254-NS-30
4;224IPM;3_PM_SO;T-31-254-NS-50
4;224IPM;42_PM_SP;E-31-12-NS-55
4;224IPM;511_PM_NP;T-31-89-OP-10
4;224IPM;515_PM_SO;T-33-134-NS-5
4;224IPM;505_PM_SO;T-33-134-NS-26
4;224IPM;155_PM_SO;T-33-267-NS-15
4;224R;104_PM_NO;T-33-12-SN-20
4;224R;2_PM_NP;E-31-12-SN-5
4;224R;4_PM_NP;T-31-254-SN-13
4;224R;6_PM_NO;T-31-254-SN-35
4;225I;472_PM_SO;E-18-12-NS-10
4;225I;473_PM_SP;L-31-25-40-NS
4;225I;42_PM_SP;E-31-12-NS-55
4;225I;264_PM_SP;T-33-12-NS-20
4;225I;505_PM_SO;T-33-134-NS-26
4;225I;196_PM_NP;L-22-38-5-OP
4;225I;260_PM_SO;L-22-3-15-NS
4;225I;134_PM_SO;L-23-3-10-NS
4;225I;88_PM_SO;L-23-3-15-NS
4;225R;253_PM_NO;L-34-9-5-SN
4;225R;135_PM_NP;L-33-6-50-SN
4;226I;142_PM_SP;T-25-228-NS-30
4;226I;81_PM_SO;T-25-449-OP-10
4;226I;260_PM_SO;L-22-3-15-NS
4;226R;101_PM_NP;L-34-22-37-SN
4;226R;500_PM_NO;T-25-228-SN-30
4;226R;27_PM_SO;T-20-190-SN-35
4;227I;446_PM_SP;T-18-157-OP-15
4;227I;287_PM_SP;T-18-157-OP-20
4;227I;288_PM_SP;T-18-157-OP-25
4;227I;45_PM_NP;T-18-157-OP-40
4;227I;289_PM_SP;T-18-157-OP-70
4;227I;204_PM_SP;T-18-157-OP-90
4;227I;205_PM_NO;T-20-195-NS-15
4;227I;80_PM_NP;L-25-11-15-OP
4;227I;84_PM_NP;L-25-11-10-OP
4;227I;197_PM_NP;L-28-11-30-OP
4;227RPM;198_PM_SO;L-29-22-35-PO
4;227RPM;83_PM_SO;T-26-212-PO-5
4;227RPM;81_PM_SO;L-26-19-5-PO
4;227RPM;75_PM_NP;T-21-205-SN-113
4;227RPM;448_PM_NO;T-18-158-PO-10
4;227RPM;447_PM_SO;T-18-153-PO-30
4;228I;71_PM_SO;L-26-35-10-PO
4;228R;76_PM_SO;L-30-58-15-PO
4;228R;70_PM_SP;L-26-35-15-OP
4;229I;142_PM_SP;T-25-228-NS-30
4;229I;79_PM_SP;T-25-228-NS-55
4;229I;11_PM_NP;T-26-12-OP-15
4;229I;122_PM_SO;T-26-12-PO-25
4;229R;158_PM_NP;T-26-12-OP-10
4;229R;500_PM_NO;T-25-228-SN-30
4;230I;136_PM_SP;T-3-12-OP-75
4;230I;31_PM_SP;E-20-174-NS-10
4;230I;251_PM_NO;E-20-199-NS-25
4;230I;95_PM_SO;T-24-205-NS-45
4;230I;85_PM_SO;T-24-205-NS-45
4;230R;157_PM_NP;T-23-205-SN-30
4;230R;59_PM_SO;T-23-205-SN-30
4;230R;74_PM_NP;E-22-205-SN-32
4;230R;75_PM_NP;T-21-205-SN-113
4;230R;28_PM_NP;T-20-190-SN-35
4;230R;372_PM_NP;T-4-22-SN-15
4;230R;370_PM_NP;T-1-3-SN-38
4;230R;499_PM_SO;T-2-3-SN-70
4;230R;482_PM_NO;T-3-10-SN-5
4;271I;142_PM_SP;T-25-228-NS-30
4;271I;79_PM_SP;T-25-228-NS-55
4;271I;144_PM_SP;T-27-228-NS-25
4;271I;115_PM_NP;T-30-273-OP-5
4;271R;146_PM_SP;L-30-30-15-NS
4;271R;147_PM_NP;L-30-30-15-NS
4;271R;113_PM_NO;T-30-248-SN-28
4;271R;69_PM_NP;T-26-228-SN-10
4;271R;500_PM_NO;T-25-228-SN-30
4;301I;362_PM_NO;L-1-13-10-PO
4;301I;142_PM_SP;T-25-228-NS-30
4;301I;79_PM_SP;T-25-228-NS-55
4;301I;159_PM_NP;T-27-230-NS-10
4;301I;87_PM_SO;T-27-230-NS-45
4;301R;162_PM_NO;T-30-272-PO-5
4;301R;69_PM_NP;T-26-228-SN-20
4;301R;500_PM_NO;T-25-228-SN-30
4;301R;371_PM_NP;T-4-22-SN-20
4;301c2R;73_PM_NP;L-23-26-5-OP
4;301c2R;160_PM_NP;T-27-230-SN-40
4;301cIPM;159_PM_NP;I-26-228-SN-25
4;301cIPM;87_PM_SO;T-27-230-NS-45
4;301cRPM;162_PM_NO;T-30-272-PO-5
4;302I;34_PM_NP;T-20-188-SN-75
4;302I;165_PM_SP;T-20-188-NS-20
4;302I;168_PM_SO;T-20-188-NS-30
4;302I;24_PM_SO;T-29-227-NS-40
4;302I;122_PM_SO;T-26-12-PO-25
4;302I;67_PM_SO;L-27-24-45-NS
4;302I;64_PM_SP;L-23-22-10-NS
4;302R;65_PM_NO;L-23-22-15-SN
4;302R;158_PM_NP;T-26-12-OP-10
4;302R;11_PM_NP;T-26-12-OP-15
4;302R;106_PM_NO;T-26-227-SN-20
4;302eI;168_PM_SO;E-20-188-NS-25
4;302eI;24_PM_SO;T-29-227-NS-40
4;302eI;122_PM_SO;T-26-12-PO-22
4;302eR;158_PM_NP;T-24-12-OP-20
4;302eR;11_PM_NP;T-26-12-OP-15
4;303I;174_PM_NO;T-6-41-SN-10
4;303I;249_PM_SO;L-6-32-50-NS
4;303I;250_PM_SO;T-5-8-NS-55
4;303I;251_PM_NO;T-20-53-PO-73
4;303I;153_PM_NO;E-20-53-PO-95
4;303R;33_PM_SP;T-20-73-OP-50
4;303R;34_PM_NP;T-20-73-OP-50
4;303R;169_PM_NP;T-1-4-OP-5
4;303R;170_PM_NO;T-2-8-SN-36
4;303R;248_PM_NP;T-2-8-SN-36
4;303eI;174_PM_NO;T-6-323-PO-5
4;303eR;34_PM_NP;T-20-188-SN-67
4;303eR;169_PM_NP;T-20-188-SN-67
4;303eR;170_PM_NO;T-20-188-SN-67
4;303eR;171_PM_NO;T-6-330-SN-3
4;307I;177_PM_NO;L-6-24-5-PO
4;307I;249_PM_SO;L-6-32-50-NS
4;307I;250_PM_SO;T-5-8-NS-55
4;307I;140_PM_SO;T-20-131-PO-5
4;307I;251_PM_NO;T-20-199-NS-23
4;307I;153_PM_NO;E-20-53-PO-95
4;307I;183_PM_SP;E-14-134-SN-30
4;307I;322_PM_NP;E-14-134-SN-30
4;307I;33_PM_SP;T-20-73-OP-50
4;307I;34_PM_NP;T-20-73-OP-50
4;307I;169_PM_NP;T-1-4-OP-5
4;307I;170_PM_NO;T-2-8-SN-36
4;307I;248_PM_NP;T-2-8-SN-36
4;307I;186_PM_NO;T-6-329-SN-10
4;307I;188_PM_NO;L-6-23-30-SN
4;307I;475_PM_SP;T-6-327-OP-40
4;307cI;177_PM_NO;L-6-24-5-PO
4;307cI;187_PM_NO;L-6-23-25-NS
4;307cR;545_PM_SP;L-6-29-5-OP
4;307cR;188_PM_NO;T-6-327-OP-3
4;307cR;475_PM_SP;T-6-327-OP-40
4;307eI;191_PM_NP;L-6-43-10-SN
4;307eI;187_PM_NO;L-6-23-25-NS
4;307eI;140_PM_SO;T-20-131-PO-5
4;307eI;251_PM_NO;T-20-199-NS-23
4;307eI;153_PM_NO;E-20-53-PO-95
4;307eR;183_PM_SP;E-14-134-SN-30
4;307eR;322_PM_NP;E-14-134-SN-30
4;307eR;33_PM_SP;T-20-73-OP-50
4;307eR;34_PM_NP;T-20-73-OP-50
4;307eR;545_PM_SP;L-6-32-25-SN
4;307eR;188_PM_NO;T-6-327-OP-3
4;308I;176_PM_SO;L-6-24-5-PO
4;308I;178_PM_NP;L-6-40-10-NS
4;308I;181_PM_SO;T-6-7-PO-40
4;308I;138_PM_SO;T-2-3-NS-38
4;308R;31_PM_SP;E-20-174-NS-10
4;308R;372_PM_NP;T-4-22-SN-20
4;308R;370_PM_NP;T-1-3-SN-38
4;308R;363_PM_NP;T-2-3-SN-25
4;308R;137_PM_NP;T-6-7-OP-1
4;308R;171_PM_NO;T-6-330-SN-5
4;308R;179_PM_NP;T-6-45-OP-162
4;308R;475_PM_SP;L-6-40-5-SN
4;308cI;176_PM_SO;L-6-24-5-PO
4;308cI;178_PM_NP;L-6-40-10-NS
4;308cI;186_PM_NO;T-6-329-SN-10
4;308cI;187_PM_NO;L-6-23-30-SN
4;308cR;545_PM_SP;L-6-29-5-OP
4;308cR;179_PM_NP;T-6-45-OP-162
4;308cR;475_PM_SP;L-6-40-5-SN
4;313eI;186_PM_NO;T-6-327-PO-30
4;313eI;188_PM_NO;T-6-327-PO-30
4;313eI;21_PM_SO;L-6-39-10-PO
4;313eR;18_PM_NP;E-7-53-OP-30
4;314I;176_PM_SO;T-6-327-PO-3
4;314I;174_PM_NO;L-6-40-75-PO
4;314I;249_PM_SO;T-6-7-PO-40
4;314I;250_PM_SO;T-5-8-NS-55
4;314I;251_PM_NO;T-20-53-PO-73
4;314I;153_PM_NO;E-20-53-PO-95
4;314I;183_PM_SP;E-14-134-SN-30
4;314I;322_PM_NP;E-14-134-SN-30
4;314I;33_PM_SP;T-20-73-OP-50
4;314I;34_PM_NP;T-20-73-OP-50
4;314I;169_PM_NP;T-1-4-OP-5
4;314I;170_PM_NO;T-2-8-SN-36
4;314I;178_PM_NP;L-6-40-25-OP
4;314I;179_PM_NP;L-6-40-20-SN
4;314I;475_PM_SP;L-6-40-5-SN
4;314cI;176_PM_SO;T-6-327-PO-3
4;314cI;174_PM_NO;L-6-40-75-PO
4;314cI;181_PM_SO;T-6-7-PO-40
4;314cI;137_PM_NP;T-6-7-OP-1
4;314cI;178_PM_NP;L-6-40-25-OP
4;314cI;179_PM_NP;L-6-40-20-SN
4;314cI;475_PM_SP;L-6-40-5-SN
4;315cI;177_PM_NO;L-6-24-5-PO
4;315cI;191_PM_NP;L-6-43-10-SN
4;315cI;187_PM_NO;T-6-327-PO-65
4;315cR;545_PM_SP;L-6-29-5-OP
4;315cR;475_PM_SP;T-6-327-OP-40
4;315eIPMPT;191_PM_NP;L-6-43-10-SN
4;315eIPMPT;251_PM_NO;T-20-53-PO-73
4;315eIPMPT;153_PM_NO;E-20-53-PO-95
4;315eRPMPT;184_PM_SP;T-20-175-PO-5
4;315eRPMPT;170_PM_NO;T-20-175-PO-5
4;315eRPMPT;171_PM_NO;T-6-330-SN-5
4;315eRPMPT;186_PM_NO;T-6-329-SN-10
4;315eRPMPT;188_PM_NO;L-6-23-30-SN
4;321I;80_PM_NP;L-25-11-15-OP
4;321I;84_PM_NP;L-25-11-10-OP
4;321R;15_PM_NO;T-29-238-SN-10
4;321R;16_PM_NO;T-29-238-SN-17
4;321R;83_PM_SO;T-26-212-PO-5
4;321R;81_PM_SO;L-26-19-5-PO
4;321R;82_PM_SP;L-26-7-5-NS
4;323I;505_PM_SO;T-33-134-NS-27
4;325I;253_PM_NO;L-34-9-5-SN
4;325I;45_PM_NP;T-18-159-SN-37
4;325I;289_PM_SP;T-18-157-OP-70
4;325RPM2;448_PM_NO;T-18-158-PO-10
4;325RPM2;264_PM_SP;T-33-12-NS-20
4;325RPM2;505_PM_SO;T-33-134-NS-27
4;325RPM2;155_PM_SO;L-33-15-30-OP
4;325RPM2;134_PM_SO;L-33-24-5-OP
4;325RPM2;88_PM_SO;L-23-3-15-NS
4;329I;15_PM_NO;T-29-238-SN-10
4;329I;92_PM_SO;L-26-10-20-PO
4;329I;522_PM_SO;L-21-9-5-PO
4;329R;91_PM_NP;L-26-10-25-OP
4;329R;38_PM_NO;L-29-7-10-NS
4;345I;15_PM_NO;T-29-238-SN-10
4;345I;16_PM_NO;T-29-238-SN-17
4;345I;199_PM_SO;L-29-24-5-SN
4;345I;201_PM_NO;L-28-21-5-SN
4;345I;256_PM_NP;T-20-176-SN-40
4;345I;251_PM_NO;T-20-53-PO-80
4;345I;153_PM_NO;T-20-53-PO-80
4;345RPM;254_PM_SO;L-20-42-5-OP
4;345RPM;37_PM_SP;T-28-181-NS-5
4;345RPM;26_PM_NP;L-28-3-15-OP
4;348I;527_PM_NO;T-13-279-PO-5
4;348I;529_PM_NP;L-13-40-60-PO
4;348I;541_PM_NO;T-13-278-PO-5
4;348I;240_PM_NO;T-13-88-PO-5
4;348I;200_PM_SO;T-13-12-PO-5
4;348I;241_PM_SO;T-12-12-PO-15
4;348I;199_PM_SO;L-29-22-20-PO
4;348I;198_PM_SO;L-29-22-35-PO
4;348I;83_PM_SO;T-26-212-PO-5
4;348I;81_PM_SO;L-26-19-5-PO
4;348I;82_PM_SP;L-26-7-5-NS
4;348R;80_PM_NP;L-25-11-15-OP
4;348R;84_PM_NP;L-25-11-10-OP
4;348R;197_PM_NP;L-28-11-30-OP
4;348R;242_PM_SP;T-12-12-OP-18
4;348R;540_PM_SP;T-13-98-OP-20
4;348R;272_PM_SP;L-13-15-105-OP
4;350I;535_PM_SP;L-13-86-15-NS
4;350I;218_PM_NO;L-13-14-40-PO
4;350I;219_PM_NP;T-13-92-SN-15
4;350I;272_PM_SP;L-13-15-105-OP
4;350R;528_PM_SO;T-13-94-PO-10
4;350R;541_PM_NO;T-13-278-PO-5
4;350R;539_PM_SO;E-13-278-OP-30
4;350R;243_PM_SP;L-13-101-30-NS
4;350R;244_PM_SP;L-13-14-55-OP
4;350R;245_PM_SP;L-13-14-50-OP
4;350R;534_PM_SP;L-13-14-25-OP
4;350cI;528_PM_SO;T-13-94-PO-10
4;350cI;541_PM_NO;T-13-278-PO-5
4;385I;226_PM_SO;T-13-108-PO-15
4;385R;58_PM_NP;L-21-13-5-SN
4;385R;75_PM_NP;L-21-19-3-OP
4;385R;255_PM_SP;L-7-9-40-OP
4;385R;23_PM_SO;L-7-9-35-OP
4;385R;224_PM_SP;T-7-48-OP-45
4;385R;225_PM_SP;T-7-48-OP-55
4;401I;531_PM_SO;T-13-99-NS-5
4;401I;532_PM_SO;T-13-104-PO-25
4;401I;533_PM_SO;T-13-104-PO-33
4;401I;234_PM_NO;T-7-54-PO-25
4;401I;236_PM_NO;E-7-53-PO-20
4;401I;251_PM_NO;T-20-53-PO-85
4;401I;153_PM_NO;E-20-53-PO-90
4;401R;267_PM_SP;T-7-53-OP-48
4;401R;268_PM_SP;T-13-54-NS-5
4;401R;536_PM_SP;T-13-54-NS-75
4;401R;539_PM_SO;E-13-54-NS-85
4;401R;537_PM_SO;T-13-103-OP-10
4;402I;328_PM_NO;T-10-71-PO-10
4;402I;295_PM_NO;E-10-71-PO-75
4;402I;297_PM_NO;E-9-71-PO-32
4;402I;22_PM_NO;T-8-71-PO-30
4;402I;27_PM_SO;T-20-190-SN-35
4;402R;33_PM_SP;T-20-73-OP-45
4;402R;296_PM_SP;T-9-71-OP-30
4;402R;320_PM_SP;T-9-71-OP-60
4;402R;304_PM_NP;E-10-71-OP-21
4;402R;442_PM_NP;T-10-71-OP-70
4;402R;547_PM_NP;T-10-71-OP-75
4;403IPM;165_PM_SP;T-20-188-NS-20
4;403IPM;251_PM_NO;T-20-53-PO-80
4;403IPM;153_PM_NO;T-20-53-PO-80
4;403IPM;212_PM_NO;T-20-134-NS-5
4;403IPM;448_PM_NO;T-18-158-PO-10
4;403IPM;447_PM_SO;T-18-153-PO-30
4;403R;446_PM_SP;T-18-157-OP-15
4;403R;287_PM_SP;T-18-157-OP-20
4;403R;288_PM_SP;T-18-157-OP-25
4;403R;45_PM_NP;E-18-157-OP-45
4;403R;289_PM_SP;T-18-157-OP-70
4;404I;231_PM_SO;L-13-12-10-PO
4;404I;234_PM_NO;T-7-54-PO-25
4;404I;236_PM_NO;E-7-53-PO-15
4;404I;251_PM_NO;T-20-53-PO-75
4;404I;257_PM_NO;T-20-53-PO-75
4;404I;28_PM_NP;T-20-190-SN-35
4;404R;30_PM_SP;E-20-289-PO-5
4;404R;31_PM_SP;E-20-289-PO-5
4;404R;267_PM_SP;T-7-53-OP-50
4;404R;450_PM_SP;E-9-53-OP-20
4;404R;268_PM_SP;T-13-54-NS-5
4;404R;229_PM_NP;L-13-28-5-OP
4;404cI;231_PM_SO;L-13-59-3-PO
4;404cI;234_PM_NO;T-7-54-PO-25
4;404cR;450_PM_SP;E-9-53-OP-20
4;404cR;268_PM_SP;T-13-54-NS-5
4;404cR;229_PM_NP;L-13-28-5-OP
4;405I;527_PM_NO;T-13-279-PO-5
4;405I;269_PM_SO;L-13-65-125-PO
4;405I;234_PM_NO;T-7-54-PO-25
4;405I;236_PM_NO;E-7-53-PO-20
4;405I;251_PM_NO;T-20-53-PO-75
4;405I;153_PM_NO;E-20-53-PO-95
4;405R;267_PM_SP;T-7-53-OP-48
4;405R;268_PM_SP;T-13-54-NS-5
4;405R;536_PM_SP;T-13-54-NS-75
4;405R;539_PM_SO;E-13-54-NS-85
4;405R;531_PM_SO;T-13-99-NS-5
4;406I;328_PM_NO;T-10-71-PO-10
4;406I;295_PM_NO;E-10-71-PO-75
4;406I;297_PM_NO;E-9-71-PO-32
4;406I;22_PM_NO;T-8-71-PO-30
4;406I;548_PM_SO;T-20-68-NS-10
4;406I;254_PM_SO;T-20-180-NS-5
4;406I;251_PM_NO;T-20-53-PO-85
4;406I;153_PM_NO;E-20-53-PO-95
4;406R;296_PM_SP;T-9-71-OP-30
4;406R;320_PM_SP;T-9-71-OP-60
4;406R;304_PM_NP;E-10-71-OP-21
4;406R;442_PM_NP;T-10-71-OP-70
4;406R;547_PM_NP;T-10-71-OP-75
4;407I;295_PM_NO;E-10-71-PO-75
4;407I;297_PM_NO;E-9-71-PO-32
4;407I;22_PM_NO;T-8-71-PO-30
4;407I;23_PM_SO;T-7-51-NS-10
4;407I;251_PM_NO;T-20-53-PO-85
4;407I;153_PM_NO;E-20-53-PO-90
4;407R;18_PM_NP;E-7-51-SN-30
4;407R;296_PM_SP;T-9-71-OP-30
4;407R;320_PM_SP;T-9-71-OP-60
4;407R;304_PM_NP;E-10-71-OP-21
4;408I;303_PM_NO;T-11-85-PO-3
4;408I;319_PM_NP;T-11-85-PO-5
4;408I;8_PM_SP;E-5-30-PO-7
4;408R;30_PM_SP;E-20-290-OP-15
4;408R;33_PM_SP;T-20-203-NS-15
4;408R;34_PM_NP;T-20-203-NS-15
4;408R;20_PM_NP;T-5-33-OP-15
4;408eI;519_PM_SO;L-5-5-5-PO
4;408eI;520_PM_NO;L-5-30-10-NS
4;409I;30_PM_SP;E-20-290-OP-10
4;409I;33_PM_SP;T-20-203-NS-15
4;409I;34_PM_NP;T-20-203-NS-15
4;409I;10_PM_NO;T-20-188-SN-80
4;409R;525_PM_SP;T-15-306-OP-50
4;409R;129_PM_SP;T-14-121-OP-10
4;409R;184_PM_SP;T-14-21-OP-25
4;409R;185_PM_NP;T-4-21-OP-5
4;410I;8_PM_SP;E-5-30-PO-7
4;410I;10_PM_NO;E-5-30-PO-7
4;410R;290_PM_NP;T-14-128-OP-96
4;410R;184_PM_SP;T-4-21-OP-2
4;410R;19_PM_NP;T-5-26-SN-10
4;410R;20_PM_NP;T-5-33-OP-15
4;410eI;519_PM_SO;L-5-5-5-PO
4;410eI;520_PM_NO;L-5-30-10-NS
4;410eI;10_PM_NO;T-14-131-PO-25
4;410yI;8_PM_SP;E-5-30-PO-7
4;410yI;10_PM_NO;T-14-131-PO-25
4;411R;525_PM_SP;T-14-121-OP-5
4;411R;129_PM_SP;T-14-121-OP-10
4;412I;298_PM_SP;L-9-13-15-NS
4;412I;462_PM_SO;L-9-7-55-PO
4;412I;236_PM_NO;E-7-53-PO-20
4;412I;251_PM_NO;T-20-53-PO-80
4;412I;153_PM_NO;E-20-53-PO-90
4;412I;130_PM_SO;T-14-128-PO-40
4;412R;330_PM_NP;T-14-170-SN-10
4;412R;267_PM_SP;T-7-53-OP-50
4;412R;299_PM_NO;L-9-13-10-SN
4;412R;324_PM_NP;T-11-84-SN-15
4;413cI;527_PM_NO;T-13-279-PO-5
4;413cI;269_PM_SO;L-13-65-125-PO
4;413cI;234_PM_NO;T-7-54-PO-25
4;413cI;236_PM_NO;E-7-53-PO-10
4;413vI;527_PM_NO;T-13-279-PO-5
4;413vI;269_PM_SO;L-13-65-125-PO
4;414eI;324_PM_NP;T-11-84-SN-15
4;414eI;302_PM_NP;T-11-84-SN-15
4;415eI;320_PM_SP;T-9-71-OP-65
4;415eI;324_PM_NP;T-11-84-SN-15
4;415eI;302_PM_NP;T-11-84-SN-15
4;417eI;241_PM_SO;T-12-12-PO-20
4;418I;276_PM_SO;L-9-7-10-PO
4;418I;462_PM_SO;L-9-7-55-PO
4;418I;236_PM_NO;E-7-53-PO-20
4;418I;251_PM_NO;T-20-53-PO-80
4;418I;153_PM_NO;E-20-53-PO-90
4;418I;130_PM_SO;T-14-128-PO-40
4;418R;330_PM_NP;T-14-170-SN-10
4;418R;267_PM_SP;T-7-53-OP-50
4;418R;335_PM_NP;L-9-7-40-OP
4;419I;279_PM_NO;L-13-69-25-PO
4;419I;277_PM_NP;T-13-367-SN-5
4;419I;529_PM_NP;T-13-97-SN-35
4;419I;234_PM_NO;T-7-54-PO-25
4;419I;236_PM_NO;E-7-53-PO-15
4;419I;251_PM_NO;T-20-53-PO-75
4;419I;153_PM_NO;T-20-53-PO-75
4;419R;267_PM_SP;T-7-53-OP-48
4;419R;268_PM_SP;T-13-54-NS-5
4;419R;278_PM_SP;T-13-93-OP-5
4;419R;530_PM_SO;L-13-64-15-OP
4;420eI;132_PM_SO;T-17-12-NS-55
4;421I;532_PM_SO;T-13-104-PO-25
4;421I;533_PM_SO;T-13-104-PO-33
4;421I;541_PM_NO;T-13-278-PO-5
4;421I;234_PM_NO;T-7-54-PO-25
4;421I;236_PM_NO;E-7-53-PO-20
4;421I;251_PM_NO;T-20-53-PO-85
4;421I;153_PM_NO;E-20-53-PO-90
4;421R;268_PM_SP;T-13-54-NS-5
4;421R;537_PM_SO;L-13-73-10-NS
4;422IPM;295_PM_NO;E-10-71-PO-75
4;422IPM;297_PM_NO;E-9-71-PO-32
4;422IPM;22_PM_NO;T-8-71-PO-30
4;422IPM;548_PM_SO;T-20-68-NS-10
4;422IPM;254_PM_SO;T-20-180-NS-5
4;422IPM;251_PM_NO;T-20-53-PO-80
4;422IPM;153_PM_NO;T-20-53-PO-80
4;422IPM;212_PM_NO;T-20-134-NS-5
4;422IPM;448_PM_NO;T-18-158-PO-10
4;422IPM;447_PM_SO;T-18-153-PO-30
4;422R;446_PM_SP;T-18-157-OP-15
4;422R;287_PM_SP;T-18-157-OP-20
4;422R;288_PM_SP;T-18-157-OP-25
4;422R;45_PM_NP;E-18-157-OP-45
4;422R;289_PM_SP;T-18-157-OP-70
4;422R;204_PM_SP;T-18-157-OP-90
4;422R;296_PM_SP;T-9-71-OP-30
4;422R;320_PM_SP;T-9-71-OP-60
4;422R;304_PM_NP;E-10-71-OP-21
4;422cI;295_PM_NO;E-10-71-PO-75
4;423I;228_PM_NP;L-13-104-10-PO
4;423I;234_PM_NO;T-7-54-PO-25
4;423I;236_PM_NO;E-7-53-PO-15
4;423I;251_PM_NO;T-20-53-PO-75
4;423I;153_PM_NO;T-20-53-PO-75
4;423R;268_PM_SP;T-13-54-NS-5
4;423R;232_PM_NO;T-13-54-NS-20
4;423R;233_PM_SP;L-13-75-20-NS
4;423R;270_PM_SO;L-13-71-25-NS
4;424I;229_PM_NP;T-13-12-SN-50
4;424I;230_PM_NP;T-13-12-SN-50
4;424I;336_PM_SO;T-10-102-NS-25
4;424I;234_PM_NO;T-7-54-PO-25
4;424I;236_PM_NO;E-7-53-PO-15
4;424R;251_PM_NO;T-20-53-PO-85
4;424R;257_PM_NO;T-20-201-NS-6
4;424R;267_PM_SP;T-7-53-OP-50
4;424R;450_PM_SP;E-9-53-OP-20
4;424R;271_PM_NO;T-10-79-OP-15
4;425I;177_PM_NO;T-6-333-NS-30
4;425I;191_PM_NP;L-6-43-10-SN
4;425I;181_PM_SO;T-2-7-PO-7
4;425I;498_PM_SO;T-2-7-PO-7
4;425I;476_PM_SO;T-2-7-PO-30
4;425I;132_PM_SO;T-19-12-NS-5
4;425R;456_PM_NP;T-3-12-OP-25
4;425R;457_PM_NP;T-3-12-OP-45
4;425R;137_PM_NP;T-3-12-OP-75
4;425R;248_PM_NP;T-6-7-OP-3
4;426I;328_PM_NO;T-10-71-PO-10
4;426I;295_PM_NO;E-10-71-PO-75
4;426I;297_PM_NO;E-9-71-PO-32
4;426I;22_PM_NO;T-8-71-PO-30
4;426I;548_PM_SO;T-20-180-NS-5
4;426I;254_PM_SO;T-20-180-NS-5
4;426I;251_PM_NO;T-20-53-PO-85
4;426I;153_PM_NO;E-20-53-PO-95
4;426R;296_PM_SP;T-9-71-OP-30
4;426R;320_PM_SP;T-9-71-OP-60
4;426R;304_PM_NP;E-10-71-OP-21
4;426R;442_PM_NP;T-10-71-OP-70
4;426R;547_PM_NP;T-10-71-OP-75
4;428I;248_PM_NP;T-6-47-SN-5
4;428I;259_PM_SO;T-13-12-NS-25
4;428I;270_PM_SO;T-13-12-NS-40
4;428I;200_PM_SO;T-12-12-PO-15
4;428I;241_PM_SO;T-12-12-PO-15
4;428I;90_PM_SO;T-27-232-PO-10
4;428R;105_PM_NP;T-26-231-OP-15
4;428R;25_PM_NO;T-26-229-SN-5
4;428R;12_PM_NP;T-29-12-OP-5
4;428R;13_PM_NP;T-29-12-OP-15
4;428R;229_PM_NP;T-13-12-SN-45
4;428R;230_PM_NP;T-13-12-SN-50
4;428R;442_PM_NP;T-10-71-OP-80
4;428R;310_PM_NP;T-5-7-SN-10
4;428R;311_PM_NO;T-5-7-SN-13
4;428R;174_PM_NO;T-6-41-SN-10
4;428cI;494_PM_SP;L-10-37-30-NS
